Entity,Code,Date,Daily confirmed cases (cases)
British Virgin Islands,VGB,"May 29, 2020",0
British Virgin Islands,VGB,"May 30, 2020",0
British Virgin Islands,VGB,"May 31, 2020",0
British Virgin Islands,VGB,"Jun 1, 2020",0
British Virgin Islands,VGB,"Jun 2, 2020",0
British Virgin Islands,VGB,"Jun 3, 2020",0
British Virgin Islands,VGB,"Jun 4, 2020",0
British Virgin Islands,VGB,"Jun 5, 2020",0
British Virgin Islands,VGB,"Jun 6, 2020",0
British Virgin Islands,VGB,"Jun 7, 2020",0
British Virgin Islands,VGB,"Jun 8, 2020",0
British Virgin Islands,VGB,"Jun 9, 2020",0
British Virgin Islands,VGB,"Jun 10, 2020",0
British Virgin Islands,VGB,"Jun 11, 2020",0
British Virgin Islands,VGB,"Jun 12, 2020",0
British Virgin Islands,VGB,"Jun 13, 2020",0
British Virgin Islands,VGB,"Jun 14, 2020",0
British Virgin Islands,VGB,"Jun 15, 2020",0
Brunei,BRN,"Mar 10, 2020",1
Brunei,BRN,"Mar 12, 2020",10
Brunei,BRN,"Mar 13, 2020",14
Brunei,BRN,"Mar 14, 2020",12
Brunei,BRN,"Mar 15, 2020",3
Brunei,BRN,"Mar 16, 2020",10
Brunei,BRN,"Mar 17, 2020",4
Brunei,BRN,"Mar 18, 2020",2
Brunei,BRN,"Mar 19, 2020",12
Brunei,BRN,"Mar 20, 2020",5
Brunei,BRN,"Mar 21, 2020",5
Brunei,BRN,"Mar 22, 2020",5
Brunei,BRN,"Mar 23, 2020",5
Brunei,BRN,"Mar 24, 2020",3
Brunei,BRN,"Mar 25, 2020",13
Brunei,BRN,"Mar 26, 2020",3
Brunei,BRN,"Mar 27, 2020",7
Brunei,BRN,"Mar 28, 2020",1
Brunei,BRN,"Mar 29, 2020",5
Brunei,BRN,"Mar 30, 2020",6
Brunei,BRN,"Mar 31, 2020",1
Brunei,BRN,"Apr 1, 2020",2
Brunei,BRN,"Apr 2, 2020",2
Brunei,BRN,"Apr 3, 2020",2
Brunei,BRN,"Apr 4, 2020",0
Brunei,BRN,"Apr 5, 2020",2
Brunei,BRN,"Apr 6, 2020",0
Brunei,BRN,"Apr 7, 2020",0
Brunei,BRN,"Apr 8, 2020",0
Brunei,BRN,"Apr 9, 2020",0
Brunei,BRN,"Apr 10, 2020",0
Brunei,BRN,"Apr 11, 2020",1
Brunei,BRN,"Apr 12, 2020",0
Brunei,BRN,"Apr 13, 2020",0
Brunei,BRN,"Apr 14, 2020",0
Brunei,BRN,"Apr 15, 2020",0
Brunei,BRN,"Apr 16, 2020",0
Brunei,BRN,"Apr 17, 2020",0
Brunei,BRN,"Apr 18, 2020",0
Brunei,BRN,"Apr 19, 2020",1
Brunei,BRN,"Apr 20, 2020",1
Brunei,BRN,"Apr 21, 2020",0
Brunei,BRN,"Apr 22, 2020",0
Brunei,BRN,"Apr 23, 2020",0
Brunei,BRN,"Apr 24, 2020",0
Brunei,BRN,"Apr 25, 2020",0
Brunei,BRN,"Apr 26, 2020",0
Brunei,BRN,"Apr 27, 2020",0
Brunei,BRN,"Apr 28, 2020",0
Brunei,BRN,"Apr 29, 2020",0
Brunei,BRN,"Apr 30, 2020",0
Brunei,BRN,"May 1, 2020",0
Brunei,BRN,"May 2, 2020",0
Brunei,BRN,"May 3, 2020",0
Brunei,BRN,"May 4, 2020",0
Brunei,BRN,"May 5, 2020",0
Brunei,BRN,"May 6, 2020",0
Brunei,BRN,"May 7, 2020",1
Brunei,BRN,"May 8, 2020",2
Brunei,BRN,"May 9, 2020",0
Brunei,BRN,"May 10, 2020",0
Brunei,BRN,"May 11, 2020",0
Brunei,BRN,"May 12, 2020",0
Brunei,BRN,"May 13, 2020",0
Brunei,BRN,"May 14, 2020",0
Brunei,BRN,"May 15, 2020",0
Brunei,BRN,"May 16, 2020",0
Brunei,BRN,"May 17, 2020",0
Brunei,BRN,"May 18, 2020",0
Brunei,BRN,"May 19, 2020",0
Brunei,BRN,"May 20, 2020",0
Brunei,BRN,"May 21, 2020",0
Brunei,BRN,"May 22, 2020",0
Brunei,BRN,"May 23, 2020",0
Brunei,BRN,"May 24, 2020",0
Brunei,BRN,"May 25, 2020",0
Brunei,BRN,"May 26, 2020",0
Brunei,BRN,"May 27, 2020",0
Brunei,BRN,"May 28, 2020",0
Brunei,BRN,"May 29, 2020",0
Brunei,BRN,"May 30, 2020",0
Brunei,BRN,"May 31, 2020",0
Brunei,BRN,"Jun 1, 2020",0
Brunei,BRN,"Jun 2, 2020",0
Brunei,BRN,"Jun 3, 2020",0
Brunei,BRN,"Jun 4, 2020",0
Brunei,BRN,"Jun 5, 2020",0
Brunei,BRN,"Jun 6, 2020",0
Brunei,BRN,"Jun 7, 2020",0
Brunei,BRN,"Jun 8, 2020",0
Brunei,BRN,"Jun 9, 2020",0
Brunei,BRN,"Jun 10, 2020",0
Brunei,BRN,"Jun 11, 2020",0
Brunei,BRN,"Jun 12, 2020",0
Brunei,BRN,"Jun 13, 2020",0
Brunei,BRN,"Jun 14, 2020",0
Brunei,BRN,"Jun 15, 2020",0
Bulgaria,BGR,"Mar 8, 2020",2
Bulgaria,BGR,"Mar 9, 2020",2
Bulgaria,BGR,"Mar 12, 2020",3
Bulgaria,BGR,"Mar 13, 2020",16
Bulgaria,BGR,"Mar 14, 2020",8
Bulgaria,BGR,"Mar 15, 2020",10
Bulgaria,BGR,"Mar 16, 2020",10
Bulgaria,BGR,"Mar 17, 2020",11
Bulgaria,BGR,"Mar 18, 2020",19
Bulgaria,BGR,"Mar 19, 2020",11
Bulgaria,BGR,"Mar 20, 2020",13
Bulgaria,BGR,"Mar 21, 2020",22
Bulgaria,BGR,"Mar 22, 2020",36
Bulgaria,BGR,"Mar 23, 2020",22
Bulgaria,BGR,"Mar 24, 2020",16
Bulgaria,BGR,"Mar 25, 2020",19
Bulgaria,BGR,"Mar 26, 2020",22
Bulgaria,BGR,"Mar 27, 2020",22
Bulgaria,BGR,"Mar 28, 2020",29
Bulgaria,BGR,"Mar 29, 2020",38
Bulgaria,BGR,"Mar 30, 2020",15
Bulgaria,BGR,"Mar 31, 2020",13
Bulgaria,BGR,"Apr 1, 2020",40
Bulgaria,BGR,"Apr 2, 2020",23
Bulgaria,BGR,"Apr 3, 2020",35
Bulgaria,BGR,"Apr 4, 2020",28
Bulgaria,BGR,"Apr 5, 2020",18
Bulgaria,BGR,"Apr 6, 2020",28
Bulgaria,BGR,"Apr 7, 2020",18
Bulgaria,BGR,"Apr 8, 2020",28
Bulgaria,BGR,"Apr 9, 2020",16
Bulgaria,BGR,"Apr 10, 2020",31
Bulgaria,BGR,"Apr 11, 2020",11
Bulgaria,BGR,"Apr 12, 2020",26
Bulgaria,BGR,"Apr 13, 2020",14
Bulgaria,BGR,"Apr 14, 2020",10
Bulgaria,BGR,"Apr 15, 2020",28
Bulgaria,BGR,"Apr 16, 2020",34
Bulgaria,BGR,"Apr 17, 2020",53
Bulgaria,BGR,"Apr 18, 2020",46
Bulgaria,BGR,"Apr 19, 2020",32
Bulgaria,BGR,"Apr 20, 2020",37
Bulgaria,BGR,"Apr 21, 2020",14
Bulgaria,BGR,"Apr 22, 2020",46
Bulgaria,BGR,"Apr 23, 2020",49
Bulgaria,BGR,"Apr 24, 2020",73
Bulgaria,BGR,"Apr 25, 2020",91
Bulgaria,BGR,"Apr 26, 2020",59
Bulgaria,BGR,"Apr 27, 2020",53
Bulgaria,BGR,"Apr 28, 2020",63
Bulgaria,BGR,"Apr 29, 2020",36
Bulgaria,BGR,"Apr 30, 2020",48
Bulgaria,BGR,"May 1, 2020",59
Bulgaria,BGR,"May 2, 2020",82
Bulgaria,BGR,"May 3, 2020",6
Bulgaria,BGR,"May 4, 2020",24
Bulgaria,BGR,"May 5, 2020",34
Bulgaria,BGR,"May 6, 2020",37
Bulgaria,BGR,"May 7, 2020",89
Bulgaria,BGR,"May 8, 2020",51
Bulgaria,BGR,"May 9, 2020",82
Bulgaria,BGR,"May 10, 2020",44
Bulgaria,BGR,"May 11, 2020",10
Bulgaria,BGR,"May 12, 2020",25
Bulgaria,BGR,"May 13, 2020",33
Bulgaria,BGR,"May 14, 2020",46
Bulgaria,BGR,"May 15, 2020",31
Bulgaria,BGR,"May 16, 2020",38
Bulgaria,BGR,"May 17, 2020",73
Bulgaria,BGR,"May 18, 2020",24
Bulgaria,BGR,"May 19, 2020",24
Bulgaria,BGR,"May 20, 2020",33
Bulgaria,BGR,"May 21, 2020",39
Bulgaria,BGR,"May 22, 2020",41
Bulgaria,BGR,"May 23, 2020",36
Bulgaria,BGR,"May 24, 2020",0
Bulgaria,BGR,"May 25, 2020",25
Bulgaria,BGR,"May 26, 2020",0
Bulgaria,BGR,"May 27, 2020",27
Bulgaria,BGR,"May 28, 2020",0
Bulgaria,BGR,"May 29, 2020",25
Bulgaria,BGR,"May 30, 2020",14
Bulgaria,BGR,"May 31, 2020",14
Bulgaria,BGR,"Jun 1, 2020",0
Bulgaria,BGR,"Jun 2, 2020",0
Bulgaria,BGR,"Jun 3, 2020",25
Bulgaria,BGR,"Jun 4, 2020",47
Bulgaria,BGR,"Jun 5, 2020",0
Bulgaria,BGR,"Jun 6, 2020",83
Bulgaria,BGR,"Jun 7, 2020",43
Bulgaria,BGR,"Jun 8, 2020",16
Bulgaria,BGR,"Jun 9, 2020",83
Bulgaria,BGR,"Jun 10, 2020",79
Bulgaria,BGR,"Jun 11, 2020",0
Bulgaria,BGR,"Jun 12, 2020",197
Bulgaria,BGR,"Jun 13, 2020",105
Bulgaria,BGR,"Jun 14, 2020",75
Bulgaria,BGR,"Jun 15, 2020",24
Burkina Faso,BFA,"Mar 11, 2020",2
Burkina Faso,BFA,"Mar 12, 2020",0
Burkina Faso,BFA,"Mar 15, 2020",1
Burkina Faso,BFA,"Mar 16, 2020",0
Burkina Faso,BFA,"Mar 17, 2020",17
Burkina Faso,BFA,"Mar 18, 2020",0
Burkina Faso,BFA,"Mar 19, 2020",6
Burkina Faso,BFA,"Mar 20, 2020",7
Burkina Faso,BFA,"Mar 21, 2020",7
Burkina Faso,BFA,"Mar 22, 2020",24
Burkina Faso,BFA,"Mar 23, 2020",0
Burkina Faso,BFA,"Mar 24, 2020",11
Burkina Faso,BFA,"Mar 25, 2020",24
Burkina Faso,BFA,"Mar 26, 2020",15
Burkina Faso,BFA,"Mar 27, 2020",32
Burkina Faso,BFA,"Mar 28, 2020",0
Burkina Faso,BFA,"Mar 29, 2020",34
Burkina Faso,BFA,"Mar 30, 2020",0
Burkina Faso,BFA,"Mar 31, 2020",42
Burkina Faso,BFA,"Apr 1, 2020",24
Burkina Faso,BFA,"Apr 2, 2020",15
Burkina Faso,BFA,"Apr 3, 2020",27
Burkina Faso,BFA,"Apr 4, 2020",0
Burkina Faso,BFA,"Apr 5, 2020",14
Burkina Faso,BFA,"Apr 6, 2020",43
Burkina Faso,BFA,"Apr 7, 2020",19
Burkina Faso,BFA,"Apr 8, 2020",20
Burkina Faso,BFA,"Apr 9, 2020",30
Burkina Faso,BFA,"Apr 10, 2020",29
Burkina Faso,BFA,"Apr 11, 2020",5
Burkina Faso,BFA,"Apr 12, 2020",36
Burkina Faso,BFA,"Apr 13, 2020",13
Burkina Faso,BFA,"Apr 14, 2020",18
Burkina Faso,BFA,"Apr 15, 2020",13
Burkina Faso,BFA,"Apr 16, 2020",14
Burkina Faso,BFA,"Apr 17, 2020",1
Burkina Faso,BFA,"Apr 18, 2020",14
Burkina Faso,BFA,"Apr 19, 2020",8
Burkina Faso,BFA,"Apr 20, 2020",11
Burkina Faso,BFA,"Apr 21, 2020",5
Burkina Faso,BFA,"Apr 22, 2020",19
Burkina Faso,BFA,"Apr 23, 2020",9
Burkina Faso,BFA,"Apr 24, 2020",7
Burkina Faso,BFA,"Apr 25, 2020",10
Burkina Faso,BFA,"Apr 26, 2020",3
Burkina Faso,BFA,"Apr 27, 2020",3
Burkina Faso,BFA,"Apr 28, 2020",3
Burkina Faso,BFA,"Apr 29, 2020",3
Burkina Faso,BFA,"Apr 30, 2020",3
Burkina Faso,BFA,"May 1, 2020",4
Burkina Faso,BFA,"May 2, 2020",4
Burkina Faso,BFA,"May 3, 2020",3
Burkina Faso,BFA,"May 4, 2020",10
Burkina Faso,BFA,"May 5, 2020",10
Burkina Faso,BFA,"May 6, 2020",16
Burkina Faso,BFA,"May 7, 2020",41
Burkina Faso,BFA,"May 8, 2020",7
Burkina Faso,BFA,"May 9, 2020",8
Burkina Faso,BFA,"May 10, 2020",4
Burkina Faso,BFA,"May 11, 2020",3
Burkina Faso,BFA,"May 12, 2020",9
Burkina Faso,BFA,"May 13, 2020",6
Burkina Faso,BFA,"May 14, 2020",7
Burkina Faso,BFA,"May 15, 2020",0
Burkina Faso,BFA,"May 16, 2020",9
Burkina Faso,BFA,"May 17, 2020",0
Burkina Faso,BFA,"May 18, 2020",14
Burkina Faso,BFA,"May 19, 2020",0
Burkina Faso,BFA,"May 20, 2020",10
Burkina Faso,BFA,"May 21, 2020",3
Burkina Faso,BFA,"May 22, 2020",3
Burkina Faso,BFA,"May 23, 2020",2
Burkina Faso,BFA,"May 24, 2020",0
Burkina Faso,BFA,"May 25, 2020",18
Burkina Faso,BFA,"May 26, 2020",9
Burkina Faso,BFA,"May 27, 2020",4
Burkina Faso,BFA,"May 28, 2020",0
Burkina Faso,BFA,"May 29, 2020",2
Burkina Faso,BFA,"May 30, 2020",0
Burkina Faso,BFA,"May 31, 2020",6
Burkina Faso,BFA,"Jun 1, 2020",28
Burkina Faso,BFA,"Jun 2, 2020",0
Burkina Faso,BFA,"Jun 3, 2020",2
Burkina Faso,BFA,"Jun 4, 2020",1
Burkina Faso,BFA,"Jun 5, 2020",1
Burkina Faso,BFA,"Jun 6, 2020",3
Burkina Faso,BFA,"Jun 7, 2020",0
Burkina Faso,BFA,"Jun 8, 2020",1
Burkina Faso,BFA,"Jun 9, 2020",1
Burkina Faso,BFA,"Jun 10, 2020",1
Burkina Faso,BFA,"Jun 11, 2020",0
Burkina Faso,BFA,"Jun 12, 2020",1
Burkina Faso,BFA,"Jun 13, 2020",0
Burkina Faso,BFA,"Jun 14, 2020",2
Burkina Faso,BFA,"Jun 15, 2020",0
Burundi,BDI,"Apr 1, 2020",2
Burundi,BDI,"Apr 2, 2020",0
Burundi,BDI,"Apr 3, 2020",1
Burundi,BDI,"Apr 4, 2020",0
Burundi,BDI,"Apr 5, 2020",0
Burundi,BDI,"Apr 6, 2020",0
Burundi,BDI,"Apr 7, 2020",0
Burundi,BDI,"Apr 8, 2020",0
Burundi,BDI,"Apr 9, 2020",0
Burundi,BDI,"Apr 10, 2020",0
Burundi,BDI,"Apr 11, 2020",0
Burundi,BDI,"Apr 12, 2020",2
Burundi,BDI,"Apr 13, 2020",0
Burundi,BDI,"Apr 14, 2020",0
Burundi,BDI,"Apr 15, 2020",0
Burundi,BDI,"Apr 16, 2020",0
Burundi,BDI,"Apr 17, 2020",0
Burundi,BDI,"Apr 18, 2020",1
Burundi,BDI,"Apr 19, 2020",0
Burundi,BDI,"Apr 20, 2020",0
Burundi,BDI,"Apr 21, 2020",0
Burundi,BDI,"Apr 22, 2020",0
Burundi,BDI,"Apr 23, 2020",5
Burundi,BDI,"Apr 24, 2020",0
Burundi,BDI,"Apr 25, 2020",1
Burundi,BDI,"Apr 26, 2020",3
Burundi,BDI,"Apr 27, 2020",0
Burundi,BDI,"Apr 28, 2020",0
Burundi,BDI,"Apr 29, 2020",0
Burundi,BDI,"Apr 30, 2020",0
Burundi,BDI,"May 1, 2020",0
Burundi,BDI,"May 2, 2020",0
Burundi,BDI,"May 3, 2020",4
Burundi,BDI,"May 4, 2020",0
Burundi,BDI,"May 5, 2020",0
Burundi,BDI,"May 6, 2020",0
Burundi,BDI,"May 7, 2020",0
Burundi,BDI,"May 8, 2020",0
Burundi,BDI,"May 9, 2020",0
Burundi,BDI,"May 10, 2020",0
Burundi,BDI,"May 11, 2020",0
Burundi,BDI,"May 12, 2020",0
Burundi,BDI,"May 13, 2020",8
Burundi,BDI,"May 14, 2020",0
Burundi,BDI,"May 15, 2020",0
Burundi,BDI,"May 16, 2020",0
Burundi,BDI,"May 17, 2020",0
Burundi,BDI,"May 18, 2020",15
Burundi,BDI,"May 19, 2020",0
Burundi,BDI,"May 20, 2020",0
Burundi,BDI,"May 21, 2020",0
Burundi,BDI,"May 22, 2020",0
Burundi,BDI,"May 23, 2020",0
Burundi,BDI,"May 24, 2020",0
Burundi,BDI,"May 25, 2020",0
Burundi,BDI,"May 26, 2020",0
Burundi,BDI,"May 27, 2020",0
Burundi,BDI,"May 28, 2020",0
Burundi,BDI,"May 29, 2020",0
Burundi,BDI,"May 30, 2020",0
Burundi,BDI,"May 31, 2020",0
Burundi,BDI,"Jun 1, 2020",21
Burundi,BDI,"Jun 2, 2020",0
Burundi,BDI,"Jun 3, 2020",0
Burundi,BDI,"Jun 4, 2020",0
Burundi,BDI,"Jun 5, 2020",0
Burundi,BDI,"Jun 6, 2020",0
Burundi,BDI,"Jun 7, 2020",20
Burundi,BDI,"Jun 8, 2020",0
Burundi,BDI,"Jun 9, 2020",0
Burundi,BDI,"Jun 10, 2020",0
Burundi,BDI,"Jun 11, 2020",0
Burundi,BDI,"Jun 12, 2020",11
Burundi,BDI,"Jun 13, 2020",0
Burundi,BDI,"Jun 14, 2020",0
Burundi,BDI,"Jun 15, 2020",0
Cambodia,KHM,"Dec 31, 2019",0
Cambodia,KHM,"Jan 1, 2020",0
Cambodia,KHM,"Jan 2, 2020",0
Cambodia,KHM,"Jan 3, 2020",0
Cambodia,KHM,"Jan 4, 2020",0
Cambodia,KHM,"Jan 5, 2020",0
Cambodia,KHM,"Jan 6, 2020",0
Cambodia,KHM,"Jan 7, 2020",0
Cambodia,KHM,"Jan 8, 2020",0
Cambodia,KHM,"Jan 9, 2020",0
Cambodia,KHM,"Jan 10, 2020",0
Cambodia,KHM,"Jan 11, 2020",0
Cambodia,KHM,"Jan 12, 2020",0
Cambodia,KHM,"Jan 13, 2020",0
Cambodia,KHM,"Jan 14, 2020",0
Cambodia,KHM,"Jan 15, 2020",0
Cambodia,KHM,"Jan 16, 2020",0
Cambodia,KHM,"Jan 17, 2020",0
Cambodia,KHM,"Jan 18, 2020",0
Cambodia,KHM,"Jan 19, 2020",0
Cambodia,KHM,"Jan 20, 2020",0
Cambodia,KHM,"Jan 21, 2020",0
Cambodia,KHM,"Jan 22, 2020",0
Cambodia,KHM,"Jan 23, 2020",0
Cambodia,KHM,"Jan 24, 2020",0
Cambodia,KHM,"Jan 25, 2020",0
Cambodia,KHM,"Jan 26, 2020",0
Cambodia,KHM,"Jan 27, 2020",0
Cambodia,KHM,"Jan 28, 2020",1
Cambodia,KHM,"Jan 29, 2020",0
Cambodia,KHM,"Jan 30, 2020",0
Cambodia,KHM,"Jan 31, 2020",0
Cambodia,KHM,"Feb 1, 2020",0
Cambodia,KHM,"Feb 2, 2020",0
Cambodia,KHM,"Feb 3, 2020",0
Cambodia,KHM,"Feb 4, 2020",0
Cambodia,KHM,"Feb 5, 2020",0
Cambodia,KHM,"Feb 6, 2020",0
Cambodia,KHM,"Feb 7, 2020",0
Cambodia,KHM,"Feb 8, 2020",0
Cambodia,KHM,"Feb 9, 2020",0
Cambodia,KHM,"Feb 10, 2020",0
Cambodia,KHM,"Feb 11, 2020",0
Cambodia,KHM,"Feb 12, 2020",0
Cambodia,KHM,"Feb 13, 2020",0
Cambodia,KHM,"Feb 14, 2020",0
Cambodia,KHM,"Feb 15, 2020",0
Cambodia,KHM,"Feb 16, 2020",0
Cambodia,KHM,"Feb 17, 2020",0
Cambodia,KHM,"Feb 18, 2020",0
Cambodia,KHM,"Feb 19, 2020",0
Cambodia,KHM,"Feb 20, 2020",0
Cambodia,KHM,"Feb 21, 2020",0
Cambodia,KHM,"Feb 22, 2020",0
Cambodia,KHM,"Feb 23, 2020",0
Cambodia,KHM,"Feb 24, 2020",0
Cambodia,KHM,"Feb 25, 2020",0
Cambodia,KHM,"Feb 26, 2020",0
Cambodia,KHM,"Feb 27, 2020",0
Cambodia,KHM,"Feb 28, 2020",0
Cambodia,KHM,"Feb 29, 2020",0
Cambodia,KHM,"Mar 1, 2020",0
Cambodia,KHM,"Mar 2, 2020",0
Cambodia,KHM,"Mar 8, 2020",1
Cambodia,KHM,"Mar 12, 2020",1
Cambodia,KHM,"Mar 13, 2020",2
Cambodia,KHM,"Mar 15, 2020",2
Cambodia,KHM,"Mar 16, 2020",5
Cambodia,KHM,"Mar 17, 2020",12
Cambodia,KHM,"Mar 18, 2020",0
Cambodia,KHM,"Mar 19, 2020",0
Cambodia,KHM,"Mar 20, 2020",0
Cambodia,KHM,"Mar 21, 2020",23
Cambodia,KHM,"Mar 22, 2020",4
Cambodia,KHM,"Mar 23, 2020",35
Cambodia,KHM,"Mar 24, 2020",1
Cambodia,KHM,"Mar 25, 2020",4
Cambodia,KHM,"Mar 26, 2020",5
Cambodia,KHM,"Mar 27, 2020",2
Cambodia,KHM,"Mar 28, 2020",4
Cambodia,KHM,"Mar 29, 2020",1
Cambodia,KHM,"Mar 30, 2020",4
Cambodia,KHM,"Mar 31, 2020",2
Cambodia,KHM,"Apr 1, 2020",0
Cambodia,KHM,"Apr 2, 2020",1
Cambodia,KHM,"Apr 3, 2020",4
Cambodia,KHM,"Apr 4, 2020",0
Cambodia,KHM,"Apr 5, 2020",0
Cambodia,KHM,"Apr 6, 2020",0
Cambodia,KHM,"Apr 7, 2020",1
Cambodia,KHM,"Apr 8, 2020",2
Cambodia,KHM,"Apr 9, 2020",1
Cambodia,KHM,"Apr 10, 2020",1
Cambodia,KHM,"Apr 11, 2020",1
Cambodia,KHM,"Apr 12, 2020",2
Cambodia,KHM,"Apr 13, 2020",0
Cambodia,KHM,"Apr 14, 2020",0
Cambodia,KHM,"Apr 15, 2020",0
Cambodia,KHM,"Apr 16, 2020",0
Cambodia,KHM,"Apr 17, 2020",0
Cambodia,KHM,"Apr 18, 2020",0
Cambodia,KHM,"Apr 19, 2020",0
Cambodia,KHM,"Apr 20, 2020",0
Cambodia,KHM,"Apr 21, 2020",0
Cambodia,KHM,"Apr 22, 2020",0
Cambodia,KHM,"Apr 23, 2020",0
Cambodia,KHM,"Apr 24, 2020",0
Cambodia,KHM,"Apr 25, 2020",0
Cambodia,KHM,"Apr 26, 2020",0
Cambodia,KHM,"Apr 27, 2020",0
Cambodia,KHM,"Apr 28, 2020",0
Cambodia,KHM,"Apr 29, 2020",0
Cambodia,KHM,"Apr 30, 2020",0
Cambodia,KHM,"May 1, 2020",0
Cambodia,KHM,"May 2, 2020",0
Cambodia,KHM,"May 3, 2020",0
Cambodia,KHM,"May 4, 2020",0
Cambodia,KHM,"May 5, 2020",0
Cambodia,KHM,"May 6, 2020",0
Cambodia,KHM,"May 7, 2020",0
Cambodia,KHM,"May 8, 2020",0
Cambodia,KHM,"May 9, 2020",0
Cambodia,KHM,"May 10, 2020",0
Cambodia,KHM,"May 11, 2020",0
Cambodia,KHM,"May 12, 2020",0
Cambodia,KHM,"May 13, 2020",0
Cambodia,KHM,"May 14, 2020",0
Cambodia,KHM,"May 15, 2020",0
Cambodia,KHM,"May 16, 2020",0
Cambodia,KHM,"May 17, 2020",0
Cambodia,KHM,"May 18, 2020",0
Cambodia,KHM,"May 19, 2020",0
Cambodia,KHM,"May 20, 2020",0
Cambodia,KHM,"May 21, 2020",0
Cambodia,KHM,"May 22, 2020",1
Cambodia,KHM,"May 23, 2020",1
Cambodia,KHM,"May 24, 2020",0
Cambodia,KHM,"May 25, 2020",0
Cambodia,KHM,"May 26, 2020",0
Cambodia,KHM,"May 27, 2020",0
Cambodia,KHM,"May 28, 2020",0
Cambodia,KHM,"May 29, 2020",0
Cambodia,KHM,"May 30, 2020",1
Cambodia,KHM,"May 31, 2020",0
Cambodia,KHM,"Jun 1, 2020",0
Cambodia,KHM,"Jun 2, 2020",0
Cambodia,KHM,"Jun 3, 2020",0
Cambodia,KHM,"Jun 4, 2020",0
Cambodia,KHM,"Jun 5, 2020",0
Cambodia,KHM,"Jun 6, 2020",0
Cambodia,KHM,"Jun 7, 2020",0
Cambodia,KHM,"Jun 8, 2020",1
Cambodia,KHM,"Jun 9, 2020",0
Cambodia,KHM,"Jun 10, 2020",0
Cambodia,KHM,"Jun 11, 2020",0
Cambodia,KHM,"Jun 12, 2020",0
Cambodia,KHM,"Jun 13, 2020",0
Cambodia,KHM,"Jun 14, 2020",2
Cambodia,KHM,"Jun 15, 2020",0
Cameroon,CMR,"Mar 7, 2020",1
Cameroon,CMR,"Mar 9, 2020",1
Cameroon,CMR,"Mar 15, 2020",1
Cameroon,CMR,"Mar 16, 2020",1
Cameroon,CMR,"Mar 17, 2020",0
Cameroon,CMR,"Mar 18, 2020",6
Cameroon,CMR,"Mar 19, 2020",0
Cameroon,CMR,"Mar 20, 2020",4
Cameroon,CMR,"Mar 21, 2020",13
Cameroon,CMR,"Mar 22, 2020",0
Cameroon,CMR,"Mar 23, 2020",0
Cameroon,CMR,"Mar 24, 2020",29
Cameroon,CMR,"Mar 25, 2020",16
Cameroon,CMR,"Mar 26, 2020",0
Cameroon,CMR,"Mar 27, 2020",16
Cameroon,CMR,"Mar 28, 2020",0
Cameroon,CMR,"Mar 29, 2020",11
Cameroon,CMR,"Mar 30, 2020",0
Cameroon,CMR,"Mar 31, 2020",43
Cameroon,CMR,"Apr 1, 2020",51
Cameroon,CMR,"Apr 2, 2020",40
Cameroon,CMR,"Apr 3, 2020",38
Cameroon,CMR,"Apr 4, 2020",238
Cameroon,CMR,"Apr 5, 2020",46
Cameroon,CMR,"Apr 6, 2020",95
Cameroon,CMR,"Apr 7, 2020",8
Cameroon,CMR,"Apr 8, 2020",27
Cameroon,CMR,"Apr 9, 2020",45
Cameroon,CMR,"Apr 10, 2020",0
Cameroon,CMR,"Apr 11, 2020",73
Cameroon,CMR,"Apr 12, 2020",17
Cameroon,CMR,"Apr 13, 2020",0
Cameroon,CMR,"Apr 14, 2020",0
Cameroon,CMR,"Apr 15, 2020",35
Cameroon,CMR,"Apr 16, 2020",0
Cameroon,CMR,"Apr 17, 2020",0
Cameroon,CMR,"Apr 18, 2020",161
Cameroon,CMR,"Apr 19, 2020",0
Cameroon,CMR,"Apr 20, 2020",0
Cameroon,CMR,"Apr 21, 2020",1
Cameroon,CMR,"Apr 22, 2020",146
Cameroon,CMR,"Apr 23, 2020",0
Cameroon,CMR,"Apr 24, 2020",238
Cameroon,CMR,"Apr 25, 2020",2
Cameroon,CMR,"Apr 26, 2020",115
Cameroon,CMR,"Apr 27, 2020",103
Cameroon,CMR,"Apr 28, 2020",0
Cameroon,CMR,"Apr 29, 2020",185
Cameroon,CMR,"Apr 30, 2020",26
Cameroon,CMR,"May 1, 2020",0
Cameroon,CMR,"May 2, 2020",237
Cameroon,CMR,"May 3, 2020",8
Cameroon,CMR,"May 4, 2020",0
Cameroon,CMR,"May 5, 2020",27
Cameroon,CMR,"May 6, 2020",0
Cameroon,CMR,"May 7, 2020",161
Cameroon,CMR,"May 8, 2020",0
Cameroon,CMR,"May 9, 2020",0
Cameroon,CMR,"May 10, 2020",9
Cameroon,CMR,"May 11, 2020",305
Cameroon,CMR,"May 12, 2020",110
Cameroon,CMR,"May 13, 2020",0
Cameroon,CMR,"May 14, 2020",111
Cameroon,CMR,"May 15, 2020",154
Cameroon,CMR,"May 16, 2020",151
Cameroon,CMR,"May 17, 2020",187
Cameroon,CMR,"May 18, 2020",0
Cameroon,CMR,"May 19, 2020",0
Cameroon,CMR,"May 20, 2020",237
Cameroon,CMR,"May 21, 2020",204
Cameroon,CMR,"May 22, 2020",555
Cameroon,CMR,"May 23, 2020",112
Cameroon,CMR,"May 24, 2020",197
